matricula,cpf,curriculo,forma_ingresso,ano_ingresso,periodo_ingresso,reserva_vagas,forma_evasao,ano_evasao,periodo_evasao,evadiu_periodo,sexo,cor,tipo_ensino_medio,ano_nascimento,idade_ingresso,idade_evasao,media_vestibular,periodo_ingresso_concat,periodo_evasao_concat
900000452,00000000164,1999,VESTIBULAR / ENEM,2013,2,,CANCELAMENTO POR ABANDONO,2015,1,4,Homem,Branca,Somente escola privada,1990,23,25,6303,2013.2,2015.1
900001902,00000000165,1999,VESTIBULAR,2006,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2012,1,13,Homem,Branca,Somente escola privada,1986,20,26,6024,2006.1,2012.1
900001398,00000000166,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2016,1,10,Homem,Parda,Somente escola pública,1991,20,25,70686,2011.2,2016.1
900002791,00000000167,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Homem,Parda,Somente escola pública,1994,18,-1995,69743,2012.1,-1
900000286,00000000168,2017,TRANSFERENCIA,2019,1,,REGULAR,-1,0,-4040,Mulher,Parda,Somente escola privada,2000,19,-2001,6523,2019.1,-1
900000882,00000000169,2017,SISU,2017,2,,CANCELAMENTO POR ABANDONO,2013,1,-8,Homem,Parda,Somente escola pública,2000,17,13,67910,2017.2,2013.1
900001010,00000000170,2017,SISU,2016,2,,REGULAR,-1,0,-4035,Homem,Preta,,1993,23,-1994,66590,2016.2,-1
900001448,00000000171,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Mulher,Branca,Somente escola pública,1993,19,-1994,513,2012.2,-1
900002033,00000000172,2017,SISU,2017,1,4,CANCELADO NOVO INGRESSO MESMO CURSO,2015,1,-3,Homem,Branca,Somente escola privada,1999,18,16,6608,2017.1,2015.1
900002411,00000000173,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO REPROVOU TODAS POR FALTAS,2012,1,2,Homem,Parda,Somente escola pública,1989,22,23,5251,2011.2,2012.1
900001399,00000000174,2017,SISU,2020,2,,CANCELADO REPROVOU TODAS POR FALTAS,2010,2,-19,Homem,Branca,Somente escola privada,2000,20,10,70099,2020.2,2010.2
900001789,00000000175,1999,VESTIBULAR / ENEM,2013,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2015,1,5,Homem,Branca,Somente escola pública,1985,28,30,5572,2013.1,2015.1
900000377,00000000176,1999,VESTIBULAR,2010,1,,GRADUADO,2010,2,2,Mulher,Parda,Somente escola pública,1991,19,19,7375,2010.1,2010.2
900002266,00000000177,1999,VESTIBULAR,2009,1,,CANCELAMENTO POR ABANDONO,2013,1,9,Homem,Branca,Somente escola privada,1990,19,23,6344,2009.1,2013.1
900001159,00000000178,1999,VESTIBULAR / ENEM,2013,2,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2012,1,-2,Homem,Não declarada,,1994,19,18,6091,2013.2,2012.1
900002071,00000000179,1999,SISU,2015,2,4,GRADUADO,2010,2,-9,Homem,Parda,Somente escola pública,1995,20,15,6179,2015.2,2010.2
900001480,00000000180,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Não declarada,,1992,19,-1993,664,2011.2,-1
900002604,00000000181,1999,VESTIBULAR / ENEM,2014,1,,REGULAR,-1,0,-4030,Homem,Parda,Somente escola pública,1994,20,-1995,68073,2014.1,-1
900000794,00000000182,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Mulher,Branca,Somente escola pública,1989,21,-1990,5802,2010.1,-1
900002622,00000000183,1999,VESTIBULAR / ENEM,2011,1,,REGULAR,-1,0,-4024,Homem,Parda,Somente escola pública,1990,21,-1991,5667,2011.1,-1
900000335,00000000184,1999,VESTIBULAR / ENEM,2011,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,1,5,Mulher,Branca,Somente escola pública,1993,18,20,63527,2011.1,2013.1
900001743,00000000185,2017,SISU,2015,2,,CANCELADO REPROVOU TODAS POR FALTAS,2015,2,1,Mulher,Parda,Somente escola pública,1993,22,22,62091,2015.2,2015.2
900001066,00000000186,1999,VESTIBULAR / ENEM,2014,1,4,REGULAR,-1,0,-4030,Mulher,Parda,Somente escola pública,1987,27,-1988,6596,2014.1,-1
900001224,00000000187,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO NOVO INGRESSO OUTRO CURSO,2014,2,3,Homem,Branca,Somente escola privada,1993,20,21,72136,2013.2,2014.2
900001578,00000000188,1999,VESTIBULAR / ENEM,2013,1,,CANCELAMENTO POR ABANDONO,2012,2,0,Homem,Preta,Somente escola privada,1992,21,20,6323,2013.1,2012.2
900001820,00000000189,1999,VESTIBULAR / ENEM,2014,1,,REGULAR,-1,0,-4030,Mulher,Branca,,1991,23,-1992,73981,2014.1,-1
900001304,00000000190,2017,SISU,2019,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2012,1,-13,Homem,Branca,Somente escola privada,1997,22,15,73922,2019.1,2012.1
900000776,00000000191,2017,SISU,2016,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2017,1,2,Homem,Branca,Somente escola privada,1996,20,21,6808,2016.2,2017.1
900001680,00000000192,1999,SISU,2015,2,4,REGULAR,-1,0,-4033,Homem,Amarela,Somente escola privada,1987,28,-1988,557,2015.2,-1
900002228,00000000193,2017,SISU,2019,2,5,GRADUADO,2013,2,-11,Homem,Parda,Somente escola pública,2000,19,13,6184,2019.2,2013.2
900002437,00000000194,1999,VESTIBULAR / ENEM,2012,1,,GRADUADO,2013,1,3,Homem,Parda,Somente escola pública,1992,20,21,61632,2012.1,2013.1
900000554,00000000195,2017,SISU,2016,2,,REGULAR,-1,0,-4035,Homem,Branca,Somente escola pública,1996,20,-1997,63355,2016.2,-1
900000107,00000000196,1999,VESTIBULAR / ENEM,2012,1,,REGULAR,-1,0,-4026,Homem,Não declarada,,1994,18,-1995,6100,2012.1,-1
900002743,00000000197,1999,VESTIBULAR,2010,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,1,13,Mulher,Parda,Somente escola pública,1980,30,36,5720,2010.1,2016.1
900000562,00000000198,1999,VESTIBULAR / ENEM,2013,1,,CANCELADO REPROVOU TODAS POR FALTAS,2015,1,5,Homem,Parda,Somente escola privada,1995,18,20,,2013.1,2015.1
900000406,00000000199,2017,SISU,2016,1,2,REGULAR,-1,0,-4034,Homem,Parda,Somente escola privada,1998,18,-1999,7062,2016.1,-1
900002038,00000000200,2017,SISU,2020,1,5,CANCELAMENTO P/ SOLICITACAO ALUNO,2013,2,-12,Homem,Branca,Somente escola privada,1999,21,14,62271,2020.1,2013.2
900001347,00000000201,1999,SISU,2016,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,1,0,Mulher,Branca,Somente escola privada,1996,20,20,6246,2016.2,2016.1
900002047,00000000202,2017,REOPCAO,2018,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,1,-3,Homem,Preta,,1993,25,23,66555,2018.1,2016.1
900000444,00000000203,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Branca,Somente escola privada,1993,18,-1994,69504,2011.2,-1
900000636,00000000204,1999,VESTIBULAR,2008,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2020,1,25,Homem,Parda,Somente escola pública,1989,19,31,6357,2008.1,2020.1
900000322,00000000205,1999,VESTIBULAR,2007,1,,GRADUADO,2018,2,24,Homem,Branca,Somente escola privada,1989,18,29,59446,2007.1,2018.2
900000397,00000000206,1999,VESTIBULAR,2009,1,,REGULAR,-1,0,-4020,Mulher,Branca,Somente escola privada,1991,18,-1992,6450,2009.1,-1
900001996,00000000207,2017,SISU,2018,2,,GRADUADO,2011,2,-13,Homem,Parda,Somente escola pública,1997,21,14,70122,2018.2,2011.2
900001722,00000000208,1999,VESTIBULAR,2010,1,,GRADUADO,2018,1,17,Homem,Branca,Somente escola pública,1988,22,30,5649,2010.1,2018.1
900000269,00000000209,2017,SISU,2015,2,,REGULAR,-1,0,-4033,Mulher,Parda,Somente escola pública,1998,17,-1999,,2015.2,-1
900001982,00000000210,1999,VESTIBULAR,2006,2,,REGULAR,-1,0,-4015,Homem,Branca,Somente escola privada,1985,21,-1986,6905,2006.2,-1
900001999,00000000211,2017,SISU,2015,1,,GRADUADO,2019,2,10,Homem,Parda,Somente escola pública,1994,21,25,6120,2015.1,2019.2
900000769,00000000212,1999,SISU,2015,2,4,CANCELAMENTO POR ABANDONO,2016,2,3,Homem,Parda,Somente escola privada,1994,21,22,5675,2015.2,2016.2
900001988,00000000213,2017,SISU,2015,1,3,GRADUADO,2019,1,9,Homem,Branca,,1998,17,21,5510,2015.1,2019.1
900001187,00000000214,2017,SISU,2019,2,,GRADUADO,2011,2,-15,Homem,Parda,Somente escola privada,2000,19,11,6124,2019.2,2011.2
900002628,00000000215,2017,SISU,2019,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,1,-12,Homem,Branca,Somente escola privada,2000,19,13,6034,2019.2,2013.1
900000485,00000000216,1999,VESTIBULAR,2007,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,14,Homem,Parda,Somente escola pública,1990,17,23,6337,2007.1,2013.2
900000503,00000000217,2017,SISU,2020,1,5,GRADUADO,2007,2,-24,Mulher,Parda,Somente escola pública,1999,21,8,6335,2020.1,2007.2
900000341,00000000218,1999,VESTIBULAR,2008,1,,CANCELADO REPROVOU TODAS POR FALTAS,2012,2,10,Homem,Branca,,1984,24,28,7282,2008.1,2012.2
900000390,00000000219,2017,SISU,2015,2,,GRADUADO,2019,2,9,Homem,Branca,,1996,19,23,6799,2015.2,2019.2
900000658,00000000220,1999,VESTIBULAR,2008,2,,GRADUADO,2017,1,18,Homem,Parda,Somente escola privada,1989,19,28,5512,2008.2,2017.1
900002778,00000000221,2017,SISU,2020,1,2,REGULAR,-1,0,-4042,Homem,Branca,Somente escola pública,2001,19,-2002,6271,2020.1,-1
900002008,00000000222,1999,VESTIBULAR,2009,2,,REGULAR,-1,0,-4021,Homem,Branca,,1992,17,-1993,6878,2009.2,-1
900002663,00000000223,1999,VESTIBULAR / ENEM,2013,1,,REGULAR,-1,0,-4028,Homem,Preta,Somente escola privada,1995,18,-1996,5982,2013.1,-1
900002057,00000000224,2017,SISU,2019,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,-1,Homem,Branca,Somente escola privada,1994,25,24,61868,2019.1,2018.1
900001079,00000000225,2017,SISU,2017,2,3,CANCELADO 3 REPROV MESMA DISCIPLINA,2013,2,-7,Mulher,Parda,"Pública e privada, tendo ficado mais tempo em escola privada",2000,17,13,6049,2017.2,2013.2
900001273,00000000226,1999,VESTIBULAR,2009,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2020,1,23,Homem,Branca,,1990,19,30,6391,2009.1,2020.1
900001922,00000000227,1999,VESTIBULAR,2010,2,,GRADUADO,2015,1,10,Homem,Preta,Somente escola pública,1990,20,25,672,2010.2,2015.1
900002796,00000000228,2017,SISU,2018,1,,REGULAR,-1,0,-4038,Mulher,Não declarada,,1999,19,-2000,6137,2018.1,-1
900002294,00000000229,1999,VESTIBULAR / ENEM,2013,2,,CANCELAMENTO POR ABANDONO,2011,1,-4,Homem,Parda,Somente escola pública,1995,18,16,6660,2013.2,2011.1
900002197,00000000230,1999,VESTIBULAR / ENEM,2012,1,,GRADUADO,2011,1,-1,Mulher,Branca,Somente escola pública,1994,18,17,5898,2012.1,2011.1
900000180,00000000231,2017,SISU,2021,1,,REGULAR,-1,0,-4044,Homem,Não declarada,,2001,20,-2002,6102,2021.1,-1
900001786,00000000232,2017,SISU,2018,2,4,GRADUADO,2013,1,-10,Homem,Branca,Somente escola privada,1999,19,14,,2018.2,2013.1
900002067,00000000233,2017,SISU,2016,2,,CANCELAMENTO POR ABANDONO,2014,1,-4,Homem,Não declarada,,1996,20,18,6131,2016.2,2014.1
900000684,00000000234,2017,SISU,2015,1,3,REGULAR,-1,0,-4032,Homem,Branca,,1997,18,-1998,65288,2015.1,-1
900001438,00000000235,2017,SISU,2018,1,,CANCELADO NOVO INGRESSO OUTRO CURSO,2017,2,0,Mulher,Não declarada,,1996,22,21,64355,2018.1,2017.2
900002641,00000000236,2017,SISU,2020,2,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2020,1,0,Homem,Não declarada,Somente escola pública,2000,20,20,64148,2020.2,2020.1
900000910,00000000237,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2015,2,9,Homem,Branca,Somente escola privada,1990,21,25,64282,2011.2,2015.2
900001973,00000000238,2017,SISU,2018,2,,CANCELAMENTO POR ABANDONO,2012,1,-12,Mulher,Branca,Somente escola privada,2000,18,12,5548,2018.2,2012.1
900002517,00000000239,2017,SISU,2019,1,2,CANCELAMENTO P/ MUDANCA CURSO,2010,1,-17,Homem,Branca,,1989,30,21,5898,2019.1,2010.1
900002298,00000000240,1999,SISU,2016,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,1,1,Mulher,Não declarada,Somente escola privada,1999,17,17,74937,2016.1,2016.1
900002112,00000000241,2017,VESTIBULAR / ENEM,2014,1,2,GRADUADO,2017,1,7,Homem,Não declarada,,1995,19,22,5519,2014.1,2017.1
900001498,00000000242,2017,SISU,2015,2,,GRADUADO,2017,1,4,Homem,Não declarada,,1998,17,19,6268,2015.2,2017.1
900002733,00000000243,2017,SISU,2021,1,,REGULAR,-1,0,-4044,Homem,Branca,Somente escola privada,2004,17,-2005,61413,2021.1,-1
900000451,00000000244,2017,SISU,2016,1,4,REGULAR,-1,0,-4034,Homem,Parda,Somente escola pública,1999,17,-2000,6539,2016.1,-1
900001394,00000000245,2017,SISU,2021,1,4,REGULAR,-1,0,-4044,Homem,Parda,Somente escola privada,2004,17,-2005,6332,2021.1,-1
900002654,00000000246,2017,SISU,2017,1,,REGULAR,-1,0,-4036,Mulher,Não declarada,,1998,19,-1999,69867,2017.1,-1
900000555,00000000247,2017,SISU,2017,2,,REGULAR,-1,0,-4037,Homem,Branca,Somente escola privada,1996,21,-1997,63540,2017.2,-1
900002078,00000000248,2017,SISU,2020,1,3,CANCELADO NOVO INGRESSO OUTRO CURSO,2012,1,-15,Homem,Branca,Somente escola pública,1998,22,14,6183,2020.1,2012.1
900001663,00000000249,2017,SISU,2021,1,3,REGULAR,-1,0,-4044,Homem,Branca,,2002,19,-2003,5875,2021.1,-1
900001760,00000000250,1999,VESTIBULAR / ENEM,2014,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2017,2,8,Homem,Branca,Somente escola privada,1996,18,21,6455,2014.1,2017.2
900002805,00000000251,2017,VESTIBULAR / ENEM,2014,1,,GRADUADO,2015,2,4,Mulher,Branca,Somente escola privada,1995,19,20,5989,2014.1,2015.2
900000165,00000000252,2017,TRANSFERENCIA,2019,2,,CANCELAMENTO POR ABANDONO,2013,1,-12,Homem,Branca,Somente escola privada,1996,23,17,62074,2019.2,2013.1
900000600,00000000253,2017,SISU,2019,2,4,GRADUADO,2019,2,1,Mulher,Branca,Somente escola privada,2002,17,17,532,2019.2,2019.2
900002552,00000000254,2017,VESTIBULAR / ENEM,2014,1,,GRADUADO,2009,2,-8,Homem,Parda,Somente escola privada,1986,28,23,60957,2014.1,2009.2
900001634,00000000255,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Não declarada,,1991,19,-1992,5504,2010.1,-1
900001084,00000000256,1999,VESTIBULAR,2010,1,,CANCELADO NOVO INGRESSO OUTRO CURSO,2016,1,13,Homem,Amarela,Somente escola privada,1984,26,32,62366,2010.1,2016.1
900002638,00000000257,1999,VESTIBULAR,2009,2,,GRADUADO,2019,2,21,Homem,Parda,Somente escola pública,1987,22,32,6142,2009.2,2019.2
900001506,00000000258,1999,SISU,2014,2,3,CANCELADO 3 REPROV MESMA DISCIPLINA,2012,1,-4,Homem,Branca,Somente escola pública,1995,19,17,6208,2014.2,2012.1
900000673,00000000259,2017,SISU,2015,1,5,GRADUADO,2020,1,11,Homem,Parda,Somente escola pública,1996,19,24,6092,2015.1,2020.1
900001723,00000000260,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Branca,Somente escola privada,1990,20,-1991,6307,2010.1,-1
900001510,00000000261,1999,VESTIBULAR / ENEM,2014,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2019,1,11,Mulher,Branca,Somente escola privada,1988,26,31,,2014.1,2019.1
900001089,00000000262,1999,VESTIBULAR / ENEM,2013,2,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2015,1,4,Mulher,Parda,,1996,17,19,72277,2013.2,2015.1
900001475,00000000263,1999,VESTIBULAR,2007,1,,CANCELAMENTO POR ABANDONO,2009,2,6,Homem,Branca,,1990,17,19,6898,2007.1,2009.2
900001335,00000000264,1999,VESTIBULAR / ENEM,2013,1,,REGULAR,-1,0,-4028,Mulher,Não declarada,,1991,22,-1992,5754,2013.1,-1
900002151,00000000265,2017,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Branca,Somente escola privada,1984,33,-1985,63463,2017.1,-1
900001630,00000000266,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,2,3,Homem,Branca,Somente escola privada,1995,18,19,69006,2013.2,2014.2
900002248,00000000267,1999,VESTIBULAR,2008,1,,GRADUADO,2015,2,16,Mulher,Branca,Somente escola pública,1986,22,29,68495,2008.1,2015.2
900001614,00000000268,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2012,1,-2,Homem,Parda,Somente escola pública,1994,19,18,667,2013.2,2012.1
900002075,00000000269,2017,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Branca,Somente escola privada,2001,16,-2002,6016,2017.1,-1
900000871,00000000270,1999,VESTIBULAR / ENEM,2013,2,4,CANCELAMENTO POR ABANDONO,2012,2,-1,Mulher,Não declarada,Somente escola privada,1995,18,17,6684,2013.2,2012.2
900000724,00000000271,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO REPROVOU TODAS POR FALTAS,2016,2,10,Homem,Não declarada,,1994,18,22,69886,2012.1,2016.2
900001567,00000000272,2017,SISU,2015,1,2,CANCELAMENTO POR ABANDONO,2012,2,-4,Homem,Branca,Somente escola pública,1988,27,24,59575,2015.1,2012.2
900001082,00000000273,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO REPROVOU TODAS POR FALTAS,2018,1,10,Homem,Branca,Somente escola pública,1994,19,24,6134,2013.2,2018.1
900001834,00000000274,1999,VESTIBULAR / ENEM,2012,2,,CANCELAMENTO POR ABANDONO,2014,2,5,Mulher,Parda,Somente escola privada,1989,23,25,6546,2012.2,2014.2
900002089,00000000275,1999,VESTIBULAR,2008,1,,REGULAR,-1,0,-4018,Homem,Branca,Somente escola privada,1990,18,-1991,6594,2008.1,-1
900000951,00000000276,1999,VESTIBULAR / ENEM,2011,1,,GRADUADO,2011,2,2,Homem,Parda,,1992,19,19,6782,2011.1,2011.2
900001840,00000000277,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2015,1,4,Homem,Não declarada,,1992,21,23,68156,2013.2,2015.1
900000875,00000000278,1999,VESTIBULAR / ENEM,2011,1,,GRADUADO,2020,1,19,Homem,Branca,Somente escola privada,1993,18,27,6298,2011.1,2020.1
900001033,00000000279,1999,TRANSFERENCIA,2009,1,,GRADUADO,2012,2,8,Homem,Não declarada,Somente escola privada,1985,24,27,68529,2009.1,2012.2
900000281,00000000280,2017,SISU,2018,1,2,REGULAR,-1,0,-4038,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1998,20,-1999,5967,2018.1,-1
900002130,00000000281,1999,VESTIBULAR,2010,1,,GRADUADO,2017,2,16,Homem,Parda,Somente escola pública,1992,18,25,57238,2010.1,2017.2
900001288,00000000282,1999,VESTIBULAR,2010,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2011,2,4,Homem,Branca,Somente escola privada,1991,19,20,6325,2010.1,2011.2
900001682,00000000283,2017,SISU,2018,2,,REGULAR,-1,0,-4039,Homem,Branca,Somente escola privada,2001,17,-2002,72845,2018.2,-1
900002136,00000000284,1999,SISU,2015,2,,REGULAR,-1,0,-4033,Homem,Parda,Somente escola pública,1998,17,-1999,5887,2015.2,-1
900000897,00000000285,1999,SISU,2014,2,4,CANCELAMENTO P/ SOLICITACAO ALUNO,2020,1,12,Homem,Branca,Somente escola privada,1993,21,27,68821,2014.2,2020.1
900001434,00000000286,1999,VESTIBULAR / ENEM,2013,1,,REGULAR,-1,0,-4028,Homem,Parda,"Pública e privada, tendo ficado mais tempo em escola privada",1994,19,-1995,62437,2013.1,-1
900000926,00000000287,1999,SISU,2016,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,-5,Homem,Branca,Somente escola privada,1997,19,16,5931,2016.2,2013.2
900000903,00000000288,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO REPROVOU TODAS POR FALTAS,2011,2,0,Homem,Parda,Somente escola pública,1993,19,18,6192,2012.1,2011.2
900001841,00000000289,1999,VESTIBULAR / ENEM,2013,1,,GRADUADO,2019,1,13,Homem,Branca,,1994,19,25,6464,2013.1,2019.1
900000369,00000000290,2017,SISU,2020,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2016,2,-7,Homem,Branca,Somente escola privada,2001,19,15,69570,2020.2,2016.2
900001146,00000000291,1999,VESTIBULAR / ENEM,2014,1,2,REGULAR,-1,0,-4030,Homem,Branca,Somente escola privada,1996,18,-1997,70048,2014.1,-1
900002608,00000000292,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Preta,Somente escola pública,1989,22,-1990,65837,2011.2,-1
900002058,00000000293,2017,SISU,2017,2,5,GRADUADO,2017,1,0,Homem,Branca,,1994,23,23,6001,2017.2,2017.1
900000566,00000000294,1999,TRANSFERENCIA,2015,2,,REGULAR,-1,0,-4033,Homem,Parda,Somente escola pública,1999,16,-2000,6464,2015.2,-1
900001447,00000000295,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Branca,Somente escola privada,1996,16,-1997,66410,2012.2,-1
900000014,00000000296,1999,VESTIBULAR,2009,1,,CANCELAMENTO POR ABANDONO,2012,2,8,Homem,Parda,Somente escola privada,1992,17,20,5314,2009.1,2012.2
900001618,00000000297,2017,SISU,2014,2,,REGULAR,-1,0,-4031,Homem,Parda,Somente escola privada,1997,17,-1998,6136,2014.2,-1
900002276,00000000298,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Não declarada,,1994,17,-1995,6124,2011.2,-1
900002578,00000000299,2017,SISU,2017,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2012,1,-10,Homem,Parda,Somente escola privada,1998,19,14,58247,2017.2,2012.1
900001487,00000000300,2017,SISU,2019,2,8,REGULAR,-1,0,-4041,Homem,Não declarada,,2001,18,-2002,5628,2019.2,-1
900001605,00000000301,2017,SISU,2019,2,,REGULAR,-1,0,-4041,Homem,Parda,Somente escola pública,1996,23,-1997,5963,2019.2,-1
900000089,00000000302,2017,SISU,2019,2,5,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,-10,Homem,Parda,Somente escola pública,1994,25,20,674,2019.2,2014.1
900001754,00000000303,1999,VESTIBULAR,2007,2,,GRADUADO,2014,2,15,Homem,Parda,Somente escola pública,1986,21,28,65839,2007.2,2014.2
900000543,00000000304,1999,VESTIBULAR,2010,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,2,3,Homem,Branca,Somente escola privada,1984,26,27,6446,2010.2,2011.2
900001201,00000000305,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Não declarada,,1987,23,-1988,6407,2010.2,-1
900001898,00000000306,1999,VESTIBULAR / ENEM,2013,2,5,CANCELADO REPROVOU TODAS POR FALTAS,2016,2,7,Mulher,Branca,Somente escola pública,1990,23,26,6826,2013.2,2016.2
900002295,00000000307,1999,VESTIBULAR,2009,2,,REGULAR,-1,0,-4021,Mulher,Branca,Somente escola pública,1991,18,-1992,64430,2009.2,-1
900001932,00000000308,1999,SISU,2017,2,4,CANCELADO NOVO INGRESSO OUTRO CURSO,2011,1,-12,Homem,Parda,Somente escola privada,1995,22,16,76767,2017.2,2011.1
900000218,00000000309,2017,SISU,2017,2,,GRADUADO,2020,1,6,Mulher,Branca,Somente escola privada,2000,17,20,72702,2017.2,2020.1
900001209,00000000310,1999,VESTIBULAR / ENEM,2011,1,,GRADUADO,2020,1,19,Homem,Não declarada,,1992,19,28,6087,2011.1,2020.1
900002238,00000000311,2017,SISU,2017,1,5,CANCELAMENTO POR ABANDONO,2010,2,-12,Homem,Branca,Somente escola pública,1997,20,13,64609,2017.1,2010.2
900001617,00000000312,1999,VESTIBULAR / ENEM,2013,2,,REGULAR,-1,0,-4029,Homem,Parda,"Pública e privada, tendo ficado mais tempo em escola pública",1992,21,-1993,6013,2013.2,-1
900001311,00000000313,1999,VESTIBULAR / ENEM,2011,2,,CANCELADO REPROVOU TODAS POR FALTAS,2018,2,15,Homem,Branca,Somente escola privada,1993,18,25,7330,2011.2,2018.2
900000878,00000000314,1999,SISU,2014,2,,REGULAR,-1,0,-4031,Mulher,Não declarada,,1995,19,-1996,5999,2014.2,-1
900000764,00000000315,2017,SISU,2017,2,2,REGULAR,-1,0,-4037,Homem,Branca,Somente escola pública,1997,20,-1998,6204,2017.2,-1
900002386,00000000316,1999,TRANSFERENCIA,2009,1,,GRADUADO,2016,1,15,Homem,Branca,Somente escola pública,1990,19,26,5534,2009.1,2016.1
900000779,00000000317,2017,SISU,2017,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,1,-11,Mulher,Parda,Somente escola privada,1996,21,15,6343,2017.1,2011.1
900002082,00000000318,1999,VESTIBULAR,2010,2,,CANCELAMENTO POR ABANDONO,2016,2,13,Homem,Branca,Somente escola privada,1990,20,26,75299,2010.2,2016.2
900002299,00000000319,2017,SISU,2017,2,2,REGULAR,-1,0,-4037,Homem,Branca,Somente escola privada,1999,18,-2000,5266,2017.2,-1
900001081,00000000320,2017,SISU,2016,2,3,CANCELAMENTO POR ABANDONO,2011,1,-10,Homem,Não declarada,,1998,18,13,6946,2016.2,2011.1
900000597,00000000321,1999,VESTIBULAR,2008,2,,CANCELADO NOVO INGRESSO OUTRO CURSO,2015,2,15,Homem,Não declarada,,1984,24,31,6377,2008.2,2015.2
900002515,00000000322,1999,VESTIBULAR,2007,2,,GRADUADO,2019,2,25,Homem,Branca,Somente escola privada,1989,18,30,64091,2007.2,2019.2
900000937,00000000323,2017,SISU,2019,2,,REGULAR,-1,0,-4041,Homem,Parda,Somente escola pública,1997,22,-1998,6338,2019.2,-1
